movimiento_id,fecha,tienda_id,producto_id,proveedor_id,tipo_movimiento,cantidad,costo_unitario
2986,2025-12-20,5,SKU0023,,SALIDA,43,7821.64
2987,2025-08-31,5,SKU0038,1,ENTRADA,86,5159.06
2988,2024-12-23,3,SKU0032,9,ENTRADA,6,1861.29
2989,2024-08-12,1,SKU0038,,SALIDA,37,4910.54
2990,2025-11-15,4,SKU0002,,SALIDA,69,2791.3
2991,2024-12-23,2,SKU0032,,AJUSTE,22,1730.69
2992,2026-02-05,3,SKU0020,,SALIDA,2,1819.0
2993,2024-12-23,1,SKU0016,,AJUSTE,62,2094.72
2994,2024-04-25,5,SKU0035,7,ENTRADA,16,8396.35
2995,2026-01-01,2,SKU0004,,SALIDA,63,7648.94
2996,2026-04-22,1,SKU0040,,SALIDA,80,4444.33
2997,2025-02-10,2,SKU0017,,SALIDA,11,10477.92
2998,2024-09-06,4,SKU0026,,SALIDA,36,3556.76
2999,2025-05-12,4,SKU0002,,AJUSTE,29,2879.81
3000,2025-05-24,3,SKU0029,,SALIDA,47,3866.14
